model,model_name,image_id,category,code_language,dists,clip_sim,edge_iou,edge_f1
deepseek-v3,DeepSeek V3,655,algebra,unknown,0.34538352489471436,0.9118609428405762,0.08481492102146149,0.15636754909189043
deepseek-v3,DeepSeek V3,657,algebra,unknown,0.30844181776046753,0.9009164571762085,0.12353912740945816,0.2199106835575124
deepseek-v3,DeepSeek V3,662,transformation geometry,unknown,0.23951399326324463,0.9542475342750549,0.06809498369693756,0.12750735037666341
deepseek-v3,DeepSeek V3,669,arithmetic,unknown,0.3923523426055908,0.7957608103752136,0.08574086427688599,0.15793983116023175
deepseek-v3,DeepSeek V3,670,transformation geometry,unknown,0.23745518922805786,0.8980302810668945,0.253127783536911,0.403993581609366
deepseek-v3,DeepSeek V3,679,combinatorics,unknown,0.30956244468688965,0.8573241233825684,0.0807570293545723,0.1494453037665909
deepseek-v3,DeepSeek V3,683,statistics,unknown,0.2701864242553711,0.9276937246322632,0.06972605735063553,0.1303624525506678
deepseek-v3,DeepSeek V3,685,combinatorics,unknown,0.40374642610549927,0.8363641500473022,0.03626267984509468,0.0699874277861801
deepseek-v3,DeepSeek V3,686,combinatorial geometry,unknown,0.25479698181152344,0.9525784254074097,0.10306304693222046,0.18686701204596845
deepseek-v3,DeepSeek V3,689,analytic geometry,unknown,0.2838209271430969,0.9344711899757385,0.06801149994134903,0.12736098770120294
deepseek-v3,DeepSeek V3,691,combinatorics,unknown,0.30470532178878784,0.839688241481781,0.11203473061323166,0.2014950183754069
deepseek-v3,DeepSeek V3,692,graph theory,unknown,0.22210544347763062,0.9526551961898804,0.07837402075529099,0.14535590733546527
deepseek-v3,DeepSeek V3,696,arithmetic,unknown,0.17833220958709717,0.9510659575462341,0.1981775015592575,0.33079822553882293
deepseek-v3,DeepSeek V3,697,algebra,unknown,0.39738279581069946,0.9298423528671265,0.020204372704029083,0.039608479725587925
deepseek-v3,DeepSeek V3,70,descriptive geometry,unknown,0.22236394882202148,0.9614049792289734,0.06740312278270721,0.12629366285351318
deepseek-v3,DeepSeek V3,704,metric geometry - area,unknown,0.15323925018310547,0.9128682613372803,0.12924614548683167,0.228906944921111
deepseek-v3,DeepSeek V3,706,combinatorics,unknown,0.11908966302871704,0.9082895517349243,0.0490855872631073,0.09357785220586361
deepseek-v3,DeepSeek V3,709,arithmetic,unknown,0.29803186655044556,0.8569554090499878,0.05953541770577431,0.11238023190014025
deepseek-v3,DeepSeek V3,71,logic,unknown,0.36306309700012207,0.8218182325363159,0.0992249995470047,0.1805362824130858
deepseek-v3,DeepSeek V3,711,metric geometry - area,unknown,0.33912670612335205,0.8950124979019165,0.05454389750957489,0.10344547427006506
deepseek-v3,DeepSeek V3,712,logic,unknown,0.18216562271118164,0.9490757584571838,0.15520241856575012,0.2687016852954659
deepseek-v3,DeepSeek V3,713,combinatorial geometry,unknown,0.22468698024749756,0.9181935787200928,0.06906099617481232,0.1291993641537822
deepseek-v3,DeepSeek V3,716,combinatorial geometry,unknown,0.09555113315582275,0.9404726028442383,0.220976322889328,0.36196659698482986
deepseek-v3,DeepSeek V3,719,combinatorial geometry,unknown,0.21385443210601807,0.9403058290481567,0.098392054438591,0.17915653412063295
deepseek-v3,DeepSeek V3,722,solid geometry,unknown,0.29808497428894043,0.7952525615692139,0.04896775260567665,0.09336369560107045
deepseek-v3,DeepSeek V3,723,graph theory,unknown,0.20517581701278687,0.9642878174781799,0.08345682173967361,0.15405656878713606
deepseek-v3,DeepSeek V3,724,metric geometry - area,unknown,0.3052821755409241,0.8336684703826904,0.040744271129369736,0.07829833505860798
deepseek-v3,DeepSeek V3,726,arithmetic,unknown,0.26989030838012695,0.8297519683837891,0.06855439394712448,0.1283124115443798
deepseek-v3,DeepSeek V3,728,combinatorial geometry,unknown,0.25736701488494873,0.8610112071037292,0.038420669734478,0.07399827600092608
deepseek-v3,DeepSeek V3,729,algebra,unknown,0.18057847023010254,0.9330074191093445,0.06094248965382576,0.11488368145798807
deepseek-v3,DeepSeek V3,731,graph theory,unknown,0.3098083734512329,0.8488124012947083,0.12160515785217285,0.21684129423829035
deepseek-v3,DeepSeek V3,733,metric geometry - length,unknown,0.23538565635681152,0.9565337896347046,0.043665435165166855,0.08367707640247213
deepseek-v3,DeepSeek V3,734,descriptive geometry,unknown,0.17522269487380981,0.9361105561256409,0.06595533341169357,0.12374877879228453
deepseek-v3,DeepSeek V3,736,metric geometry - area,unknown,0.2712414860725403,0.8721136450767517,0.018888801336288452,0.03707725611645016
deepseek-v3,DeepSeek V3,738,metric geometry - length,unknown,0.17894911766052246,0.9570102691650391,0.17917238175868988,0.30389515011154267
deepseek-v3,DeepSeek V3,741,algebra,unknown,0.22417491674423218,0.9299379587173462,0.06928274035453796,0.1295873157347824
deepseek-v3,DeepSeek V3,742,descriptive geometry,unknown,0.2149328589439392,0.889663577079773,0.09376279264688492,0.17144996530833922
deepseek-v3,DeepSeek V3,743,graph theory,unknown,0.22798007726669312,0.9765248894691467,0.19397076964378357,0.3249171366822417
deepseek-v3,DeepSeek V3,744,graph theory,unknown,0.21086597442626953,0.8876901268959045,0.10384133458137512,0.18814539965407423
deepseek-v3,DeepSeek V3,745,graph theory,unknown,0.36419034004211426,0.8705006241798401,0.02819032222032547,0.05483483468473874
deepseek-v3,DeepSeek V3,748,metric geometry - area,unknown,0.22676301002502441,0.8825333714485168,0.011111111380159855,0.021978021433788013
deepseek-v3,DeepSeek V3,749,transformation geometry,unknown,0.28107428550720215,0.8975820541381836,0.033548831939697266,0.06491968411124457
deepseek-v3,DeepSeek V3,751,combinatorial geometry,unknown,0.18830788135528564,0.6346161365509033,0.05889817699790001,0.11124426817951902
deepseek-v3,DeepSeek V3,753,metric geometry - area,unknown,0.2641361355781555,0.9278422594070435,0.03587863966822624,0.06927189807608115
deepseek-v3,DeepSeek V3,756,algebra,unknown,0.2866286635398865,0.838467538356781,0.09136338531970978,0.1674298185715122
deepseek-v3,DeepSeek V3,759,algebra,unknown,0.2484784722328186,0.9510470628738403,0.1523226648569107,0.2643750258524982
deepseek-v3,DeepSeek V3,76,descriptive geometry,unknown,0.341876745223999,0.9123357534408569,0.0808110460639,0.1495377881698962
deepseek-v3,DeepSeek V3,762,metric geometry - length,unknown,0.3133901357650757,0.8401446342468262,0.06649252772331238,0.12469384600436599
deepseek-v3,DeepSeek V3,763,graph theory,unknown,0.3288520574569702,0.8350318670272827,0.03557436540722847,0.06870460950825699
deepseek-v3,DeepSeek V3,764,combinatorics,unknown,0.2637256383895874,0.9008469581604004,0.06359957903623581,0.11959308704804171
deepseek-v3,DeepSeek V3,765,descriptive geometry,unknown,0.35731709003448486,0.8760098814964294,0.11335308104753494,0.2036246742095325
deepseek-v3,DeepSeek V3,766,graph theory,unknown,0.25276023149490356,0.9431008696556091,0.05566839128732681,0.10546567960858685
deepseek-v3,DeepSeek V3,767,metric geometry - length,unknown,0.21853995323181152,0.9302495718002319,0.08543362468481064,0.157418421065027
deepseek-v3,DeepSeek V3,769,metric geometry - area,unknown,0.21350526809692383,0.91861891746521,0.013309279456734657,0.02626893716425584
deepseek-v3,DeepSeek V3,772,arithmetic,unknown,0.2886190414428711,0.936504602432251,0.03613900765776634,0.06975706172917588
deepseek-v3,DeepSeek V3,774,metric geometry - area,unknown,0.21859437227249146,0.9586293697357178,0.06246040016412735,0.11757690416402523
deepseek-v3,DeepSeek V3,775,metric geometry - length,unknown,0.2607614994049072,0.8312870264053345,0.0662829726934433,0.12432529558697401
deepseek-v3,DeepSeek V3,776,metric geometry - area,unknown,0.17867660522460938,0.9392342567443848,0.06613688915967941,0.12406828231718686
deepseek-v3,DeepSeek V3,777,combinatorial geometry,unknown,0.3175429105758667,0.8592613339424133,0.03140084072947502,0.060889696595189294
deepseek-v3,DeepSeek V3,779,transformation geometry,tikz,0.30349308252334595,0.878681480884552,0.024745935574173927,0.04829672424113285
deepseek-v3,DeepSeek V3,781,arithmetic,unknown,0.2949947118759155,0.9418492317199707,0.28520116209983826,0.44382339985830604
deepseek-v3,DeepSeek V3,782,combinatorial geometry,unknown,0.21832537651062012,0.9371933937072754,0.06139758229255676,0.11569195761317322
deepseek-v3,DeepSeek V3,786,transformation geometry,unknown,0.22325164079666138,0.8781822919845581,0.08780034631490707,0.16142731767432697
deepseek-v3,DeepSeek V3,787,algebra,unknown,0.12779206037521362,0.9748805165290833,0.062033843249082565,0.11682084065523965
deepseek-v3,DeepSeek V3,789,graph theory,unknown,0.32810020446777344,0.7665684223175049,0.040117282420396805,0.07713992276208655
deepseek-v3,DeepSeek V3,790,metric geometry - area,unknown,0.22377341985702515,0.9457411766052246,0.062133897095918655,0.11699823579077803
deepseek-v3,DeepSeek V3,793,combinatorial geometry,unknown,0.26371854543685913,0.9160200357437134,0.0,0.0
deepseek-v3,DeepSeek V3,798,combinatorial geometry,unknown,0.36087530851364136,0.865581750869751,0.01451479084789753,0.028614252526186226
deepseek-v3,DeepSeek V3,799,algebra,unknown,0.12183833122253418,0.9836380481719971,0.10903868079185486,0.19663639484645934
deepseek-v3,DeepSeek V3,800,combinatorics,unknown,0.350445032119751,0.9045647382736206,0.09957655519247055,0.18111801219206453
deepseek-v3,DeepSeek V3,804,metric geometry - length,unknown,0.244301438331604,0.943203866481781,0.10528089106082916,0.19050522609650705
deepseek-v3,DeepSeek V3,809,combinatorial geometry,unknown,0.1880914568901062,0.9462981224060059,0.026885930448770523,0.05236400663980875
deepseek-v3,DeepSeek V3,811,logic,unknown,0.24142581224441528,0.9749956130981445,0.05877099558711052,0.11101738759042869
deepseek-v3,DeepSeek V3,818,arithmetic,unknown,0.256874680519104,0.9176501631736755,0.04489551857113838,0.08593302710474708
deepseek-v3,DeepSeek V3,820,combinatorial geometry,unknown,0.19077181816101074,0.8922586441040039,0.0949108749628067,0.1733673111573679
deepseek-v3,DeepSeek V3,825,combinatorial geometry,unknown,0.3301001191139221,0.8811327219009399,0.07725313305854797,0.14342615038051
deepseek-v3,DeepSeek V3,826,logic,unknown,0.11699110269546509,0.9788004159927368,0.3418601155281067,0.5095316905929989
deepseek-v3,DeepSeek V3,827,graph theory,unknown,0.22223079204559326,0.9479463696479797,0.02534695714712143,0.04944074115197208
deepseek-v3,DeepSeek V3,828,combinatorial geometry,unknown,0.31481266021728516,0.7804476618766785,0.06391403824090958,0.1201488715485365
deepseek-v3,DeepSeek V3,829,arithmetic,unknown,0.23831188678741455,0.9062158465385437,0.1474054753780365,0.2569370210230317
deepseek-v3,DeepSeek V3,831,algebra,unknown,0.37051302194595337,0.9239312410354614,0.031994085758924484,0.06200439325160546
deepseek-v3,DeepSeek V3,832,transformation geometry,unknown,0.15974557399749756,0.9635160565376282,0.19215811789035797,0.322370182953954
deepseek-v3,DeepSeek V3,833,counting,unknown,0.3353258967399597,0.871656060218811,0.0915069580078125,0.16767086857862704
deepseek-v3,DeepSeek V3,835,graph theory,unknown,0.3044813275337219,0.8806517124176025,0.09672125428915024,0.1763825602886662
deepseek-v3,DeepSeek V3,838,logic,unknown,0.19604581594467163,0.9754065871238708,0.1477435976266861,0.2574505188908073
deepseek-v3,DeepSeek V3,84,arithmetic,unknown,0.29092639684677124,0.5754492282867432,0.07635513693094254,0.1418772229134909
deepseek-v3,DeepSeek V3,841,graph theory,unknown,0.16793113946914673,0.9499399662017822,0.060962092131376266,0.1149185096864839
deepseek-v3,DeepSeek V3,846,arithmetic,unknown,0.22535163164138794,0.8224522471427917,0.06826166808605194,0.12779952437589315
deepseek-v3,DeepSeek V3,847,combinatorial geometry,unknown,0.25025224685668945,0.9097208976745605,0.11028487235307693,0.19866048812725723
deepseek-v3,DeepSeek V3,848,combinatorial geometry,unknown,0.2976354956626892,0.9090992212295532,0.0464058518409729,0.08869570933522469
deepseek-v3,DeepSeek V3,851,descriptive geometry,unknown,0.22902143001556396,0.9552212953567505,0.07555145025253296,0.14048877011900945
deepseek-v3,DeepSeek V3,853,arithmetic,unknown,0.3243712782859802,0.916629433631897,0.08368585258722305,0.15444670264467958
deepseek-v3,DeepSeek V3,855,transformation geometry,unknown,0.4375278353691101,0.8176752328872681,0.03172986954450607,0.061508091202570135
deepseek-v3,DeepSeek V3,857,metric geometry - area,unknown,0.2280362844467163,0.9320594072341919,0.04629658907651901,0.08849611143443607
deepseek-v3,DeepSeek V3,859,combinatorics,unknown,0.26340049505233765,0.9053475260734558,0.08303619921207428,0.15333966757622491
deepseek-v3,DeepSeek V3,863,transformation geometry,unknown,0.2914910912513733,0.7292963862419128,0.05985483154654503,0.11294911542134588
deepseek-v3,DeepSeek V3,864,combinatorial geometry,unknown,0.262249231338501,0.900672197341919,0.05105248838663101,0.0971454582518662
deepseek-v3,DeepSeek V3,865,metric geometry - length,unknown,0.27575355768203735,0.6813834309577942,0.03691769391298294,0.07120660690147412
deepseek-v3,DeepSeek V3,867,algebra,unknown,0.325386106967926,0.9269740581512451,0.06186681240797043,0.11652461765067765
deepseek-v3,DeepSeek V3,868,combinatorial geometry,unknown,0.24611777067184448,0.9485864639282227,0.12418249249458313,0.2209294219817044
deepseek-v3,DeepSeek V3,871,arithmetic,unknown,0.2026005983352661,0.9544456005096436,0.06939077377319336,0.12977627464344357
deepseek-v3,DeepSeek V3,872,combinatorial geometry,unknown,0.2423829436302185,0.9191116690635681,0.16846509277820587,0.2883527953941052
deepseek-v3,DeepSeek V3,874,arithmetic,unknown,0.39356184005737305,0.737528383731842,0.09345268458127975,0.17093137685225587
deepseek-v3,DeepSeek V3,875,metric geometry - area,unknown,0.20865076780319214,0.9318159222602844,0.01570855639874935,0.03093122694406952
deepseek-v3,DeepSeek V3,877,combinatorics,unknown,0.22577440738677979,0.9406155347824097,0.046261273324489594,0.08843158975834173
deepseek-v3,DeepSeek V3,880,algebra,unknown,0.3368891477584839,0.7392110824584961,0.06514063477516174,0.12231368007371181
deepseek-v3,DeepSeek V3,886,metric geometry - length,unknown,0.2651788592338562,0.9473753571510315,0.06921651214361191,0.1294714562491342
deepseek-v3,DeepSeek V3,892,algebra,unknown,0.3260127305984497,0.819280743598938,0.04965325817465782,0.09460887988809757
deepseek-v3,DeepSeek V3,895,algebra,unknown,0.2726876735687256,0.9200419783592224,0.06788606196641922,0.12714102035440122
deepseek-v3,DeepSeek V3,898,combinatorial geometry,unknown,0.1758326292037964,0.9611491560935974,0.08081860095262527,0.1495507141180742
deepseek-v3,DeepSeek V3,900,algebra,unknown,0.2511732578277588,0.9104551672935486,0.1386207789182663,0.24348893126960314
deepseek-v3,DeepSeek V3,905,algebra,unknown,0.39776039123535156,0.8752410411834717,0.045051444321870804,0.08621861358089063
deepseek-v3,DeepSeek V3,908,algebra,unknown,0.3175164461135864,0.8510944247245789,0.07982742786407471,0.14785219230975513
deepseek-v3,DeepSeek V3,91,combinatorial geometry,unknown,0.305942177772522,0.8531634211540222,0.07631661742925644,0.14181072819277385
deepseek-v3,DeepSeek V3,912,algebra,unknown,0.3148984909057617,0.8599893450737,0.04851679131388664,0.09254366308877891
deepseek-v3,DeepSeek V3,918,transformation geometry,unknown,0.2608379125595093,0.9043435454368591,0.14774955809116364,0.2574595668056658
deepseek-v3,DeepSeek V3,920,graph theory,unknown,0.3008244037628174,0.9275944828987122,0.11473645269870758,0.20585394676686916
deepseek-v3,DeepSeek V3,926,combinatorial geometry,unknown,0.22368276119232178,0.9090041518211365,0.06565814465284348,0.1232255278214904
deepseek-v3,DeepSeek V3,928,algebra,unknown,0.28535860776901245,0.940109133720398,0.18970966339111328,0.31891757725924674
deepseek-v3,DeepSeek V3,929,solid geometry,unknown,0.2053457498550415,0.944615364074707,0.06970657408237457,0.13032840443112909
deepseek-v3,DeepSeek V3,930,metric geometry - area,unknown,0.2501376271247864,0.9065287709236145,0.03922294080257416,0.07548513226214783
deepseek-v3,DeepSeek V3,931,descriptive geometry,unknown,0.34423279762268066,0.814986526966095,0.06971511244773865,0.13034333029164688
deepseek-v3,DeepSeek V3,937,graph theory,unknown,0.34715360403060913,0.8320972919464111,0.09728672355413437,0.17732233345795967
deepseek-v3,DeepSeek V3,94,metric geometry - length,unknown,0.29897212982177734,0.8789575099945068,0.021632855758070946,0.0423495699843589
deepseek-v3,DeepSeek V3,944,transformation geometry,unknown,0.340739369392395,0.8223335146903992,0.061242904514074326,0.11541731426362196
deepseek-v3,DeepSeek V3,950,metric geometry - length,unknown,0.2070465087890625,0.9393826723098755,0.07063552737236023,0.131950649789248
deepseek-v3,DeepSeek V3,952,combinatorics,unknown,0.2512561082839966,0.900261640548706,0.09241041541099548,0.1691862520566956
deepseek-v3,DeepSeek V3,956,combinatorial geometry,unknown,0.15468502044677734,0.9550119042396545,0.08801639825105667,0.1617924118036728
deepseek-v3,DeepSeek V3,961,topology,unknown,0.3012967109680176,0.8746291995048523,0.058064818382263184,0.10975663754707883
deepseek-v3,DeepSeek V3,966,arithmetic,unknown,0.3314344882965088,0.8629012703895569,0.06333083659410477,0.11911783814347802
deepseek-v3,DeepSeek V3,974,combinatorics,unknown,0.24672210216522217,0.8817124366760254,0.05253242328763008,0.09982100936918706
deepseek-v3,DeepSeek V3,989,graph theory,unknown,0.25495725870132446,0.8917180895805359,0.12081874161958694,0.21559014432293558
deepseek-v3,DeepSeek V3,990,algebra,unknown,0.23817336559295654,0.883766770362854,0.02566797286272049,0.05005123192232032
deepseek-v3,DeepSeek V3,991,algebra,unknown,0.32196933031082153,0.848532497882843,0.06304456293582916,0.118611325996232
deepseek-v3,DeepSeek V3,994,algebra,unknown,0.27816492319107056,0.9037197232246399,0.11780915409326553,0.21078580527198781
deepseek-v3,DeepSeek V3,995,combinatorics,unknown,0.32007914781570435,0.8128353953361511,0.0629180520772934,0.1183873984105998
deepseek-v3,DeepSeek V3,996,transformation geometry,unknown,0.2345426082611084,0.9082381129264832,0.02822316624224186,0.05489696640271899
deepseek-r1,DeepSeek R1,1000,transformation geometry,unknown,0.6408900022506714,0.811163067817688,0.0,0.0
deepseek-r1,DeepSeek R1,1005,combinatorial geometry,unknown,0.17916500568389893,0.8857831358909607,0.04802001640200615,0.0916394991158903
deepseek-r1,DeepSeek R1,1009,transformation geometry,unknown,0.17555809020996094,0.9452701210975647,0.03427654504776001,0.06628120175659988
deepseek-r1,DeepSeek R1,1010,logic,unknown,0.18010401725769043,0.959917426109314,0.16491271555423737,0.28313317173821856
deepseek-r1,DeepSeek R1,1011,descriptive geometry,unknown,0.2406085729598999,0.9548394083976746,0.10425584763288498,0.18882553554012654
deepseek-r1,DeepSeek R1,1012,metric geometry - length,unknown,0.28785938024520874,0.9233216643333435,0.06733302772045135,0.1261706085015533
deepseek-r1,DeepSeek R1,1014,metric geometry - area,unknown,0.2973993420600891,0.9217780232429504,0.05453864112496376,0.10343602335941776
deepseek-r1,DeepSeek R1,1015,logic,unknown,0.2815653085708618,0.8491038084030151,0.03936108201742172,0.07574092322934572
deepseek-r1,DeepSeek R1,1016,metric geometry - length,unknown,0.20039331912994385,0.9635553956031799,0.04718756303191185,0.09012246388735069
deepseek-r1,DeepSeek R1,1020,metric geometry - length,unknown,0.2530413866043091,0.9311956167221069,0.03176843374967575,0.06158054898329755
deepseek-r1,DeepSeek R1,1021,algebra,unknown,0.19153732061386108,0.9432560205459595,0.11101056635379791,0.1998371083652252
deepseek-r1,DeepSeek R1,1025,combinatorial geometry,unknown,0.35161125659942627,0.887965977191925,0.2525783181190491,0.4032934743299214
deepseek-r1,DeepSeek R1,1028,combinatorial geometry,unknown,0.163843035697937,0.9505893588066101,0.1872076541185379,0.31537474799966464
deepseek-r1,DeepSeek R1,1031,metric geometry - area,unknown,0.28038400411605835,0.9158923625946045,0.026310833171010017,0.05127264005765174
deepseek-r1,DeepSeek R1,1033,metric geometry - length,unknown,0.297149121761322,0.8933008313179016,0.06019250676035881,0.1135501451215319
deepseek-r1,DeepSeek R1,1035,algebra,unknown,0.18570053577423096,0.9506766200065613,0.06577330082654953,0.12342832071290258
deepseek-r1,DeepSeek R1,1038,combinatorial geometry,unknown,0.5977662801742554,0.7399998903274536,0.0,0.0
deepseek-r1,DeepSeek R1,1039,topology,unknown,0.27891480922698975,0.9199201464653015,0.058368995785713196,0.11029989853976527
deepseek-r1,DeepSeek R1,1042,combinatorics,unknown,0.30031323432922363,0.9437209963798523,0.004707896616309881,0.009371671899670794
deepseek-r1,DeepSeek R1,1043,metric geometry - area,unknown,0.19026857614517212,0.9375625252723694,0.0972641259431839,0.17728480264579446
deepseek-r1,DeepSeek R1,1050,topology,unknown,0.405335009098053,0.8742916584014893,0.07180757820606232,0.1339934106253864
deepseek-r1,DeepSeek R1,1051,combinatorial geometry,unknown,0.3181116580963135,0.933951735496521,0.003299492411315441,0.006577283075234905
deepseek-r1,DeepSeek R1,1052,metric geometry - area,unknown,0.3231659531593323,0.8575778007507324,0.054601557552814484,0.10354916745009501
deepseek-r1,DeepSeek R1,1054,graph theory,unknown,0.12163162231445312,0.9650795459747314,0.1933477818965912,0.3240426470165802
deepseek-r1,DeepSeek R1,1058,algebra,unknown,0.30013346672058105,0.8989361524581909,0.05600154772400856,0.10606338414701572
deepseek-r1,DeepSeek R1,106,combinatorial geometry,unknown,0.3238982558250427,0.8299436569213867,0.1084473580121994,0.1956743527578949
deepseek-r1,DeepSeek R1,1060,transformation geometry,unknown,0.39668285846710205,0.7698562741279602,0.08718834072351456,0.16039234367465088
deepseek-r1,DeepSeek R1,1062,combinatorial geometry,unknown,0.16094911098480225,0.9663078784942627,0.07074829936027527,0.13214739319926022
deepseek-r1,DeepSeek R1,1063,transformation geometry,unknown,0.22364115715026855,0.9260437488555908,0.1710665225982666,0.29215509848343546
deepseek-r1,DeepSeek R1,1066,combinatorial geometry,unknown,0.20937252044677734,0.9447083473205566,0.049193449318408966,0.0937738421628015
deepseek-r1,DeepSeek R1,1069,algebra,unknown,0.2340121865272522,0.9383870363235474,0.07528796792030334,0.14003312680684044
deepseek-r1,DeepSeek R1,1072,metric geometry - area,unknown,0.2851565480232239,0.9309325814247131,0.0370146743953228,0.07138697869950791
deepseek-r1,DeepSeek R1,1076,metric geometry - area,unknown,0.21095025539398193,0.8900835514068604,0.008862891234457493,0.01757006096755519
deepseek-r1,DeepSeek R1,1078,descriptive geometry,unknown,0.2895878553390503,0.8595213890075684,0.06673549115657806,0.12512097439127431
deepseek-r1,DeepSeek R1,1079,metric geometry - area,unknown,0.28537166118621826,0.8891643285751343,0.01652384363114834,0.032510487249733926
deepseek-r1,DeepSeek R1,1080,transformation geometry,tikz,0.25105202198028564,0.9399337768554688,0.0600770004093647,0.11334459379641619
deepseek-r1,DeepSeek R1,1081,arithmetic,unknown,0.32733792066574097,0.8478688597679138,0.18317142128944397,0.30962787436884703
deepseek-r1,DeepSeek R1,1083,combinatorial geometry,unknown,0.35041338205337524,0.9320909976959229,0.059402529150247574,0.11214344905972169
deepseek-r1,DeepSeek R1,1084,combinatorial geometry,unknown,0.2675318717956543,0.9406768679618835,0.027300426736474037,0.053149839887517925
deepseek-r1,DeepSeek R1,1087,metric geometry - area,unknown,0.19013047218322754,0.9543142318725586,0.0673648864030838,0.1262265358238462
deepseek-r1,DeepSeek R1,1088,algebra,unknown,0.2556915283203125,0.9262467622756958,0.1974843442440033,0.32983204729750726
deepseek-r1,DeepSeek R1,109,arithmetic,unknown,0.4210999608039856,0.7538837790489197,0.062003325670957565,0.11676672619059765
deepseek-r1,DeepSeek R1,1091,solid geometry,unknown,0.25762879848480225,0.9452918767929077,0.05205292999744415,0.0989549673045728
deepseek-r1,DeepSeek R1,1092,metric geometry - area,unknown,0.20476782321929932,0.9492586851119995,0.12907186150550842,0.22863355882253614
deepseek-r1,DeepSeek R1,1095,combinatorial geometry,tikz,0.25256824493408203,0.9533396363258362,0.05658525973558426,0.10710969129006805
deepseek-r1,DeepSeek R1,1096,combinatorial geometry,unknown,0.25458788871765137,0.8121921420097351,0.030224118381738663,0.058674840142115485
deepseek-r1,DeepSeek R1,1097,logic,unknown,0.20082855224609375,0.958115816116333,0.10867574065923691,0.19604603099433
deepseek-r1,DeepSeek R1,1099,combinatorial geometry,unknown,0.2222556471824646,0.9645795822143555,0.142556831240654,0.249540031958381
deepseek-r1,DeepSeek R1,1102,combinatorial geometry,unknown,0.30939149856567383,0.9398365020751953,0.07720116525888443,0.14333657550537718
deepseek-r1,DeepSeek R1,1104,combinatorics,unknown,0.3618457317352295,0.8988775014877319,0.05355646461248398,0.10166795484980685
deepseek-r1,DeepSeek R1,1105,counting,unknown,0.21651583909988403,0.9003971815109253,0.05690961703658104,0.10769060125543853
deepseek-r1,DeepSeek R1,1109,arithmetic,unknown,0.31881165504455566,0.9101393222808838,0.11971357464790344,0.21382892720858585
deepseek-r1,DeepSeek R1,111,logic,unknown,0.34854602813720703,0.767384946346283,0.022675737738609314,0.04434589664096026
deepseek-r1,DeepSeek R1,1111,metric geometry - area,unknown,0.24893158674240112,0.9585045576095581,0.02494041994214058,0.048667061737713964
deepseek-r1,DeepSeek R1,1118,combinatorial geometry,unknown,0.24218767881393433,0.9205958843231201,0.09878271818161011,0.1798039072521411
deepseek-r1,DeepSeek R1,1120,descriptive geometry,unknown,0.21927213668823242,0.9527726173400879,0.09703351557254791,0.1769016378008605
deepseek-r1,DeepSeek R1,1121,descriptive geometry,unknown,0.27782517671585083,0.9193558692932129,0.04593097046017647,0.08782791925908652
deepseek-r1,DeepSeek R1,1123,transformation geometry,unknown,0.24093937873840332,0.9102655649185181,0.011349357664585114,0.022443990016132506
deepseek-r1,DeepSeek R1,1124,combinatorial geometry,unknown,0.2549034357070923,0.9197890758514404,0.08062011003494263,0.1492108219113946
deepseek-r1,DeepSeek R1,1128,algebra,unknown,0.3082767724990845,0.930808961391449,0.02898101694881916,0.056329545903448276
deepseek-r1,DeepSeek R1,1129,solid geometry,unknown,0.30545592308044434,0.8653821349143982,0.07615132629871368,0.14152531070451668
deepseek-r1,DeepSeek R1,1135,graph theory,unknown,0.2816981077194214,0.9071029424667358,0.053136251866817474,0.10091049705686046
deepseek-r1,DeepSeek R1,1138,metric geometry - length,unknown,0.40840137004852295,0.7570427060127258,0.023415232077240944,0.04575900718777288
deepseek-r1,DeepSeek R1,1145,metric geometry - area,unknown,0.17778277397155762,0.8990528583526611,0.10646214336156845,0.1924370238089731
deepseek-r1,DeepSeek R1,1148,metric geometry - area,unknown,0.39175671339035034,0.8224712610244751,0.011030263267457485,0.02181984885009574
deepseek-r1,DeepSeek R1,1149,arithmetic,unknown,0.30262917280197144,0.9454011917114258,0.009832081384956837,0.019472705370289358
deepseek-r1,DeepSeek R1,1150,metric geometry - length,unknown,0.35863548517227173,0.9027029871940613,0.06515979021787643,0.12234743976187411
deepseek-r1,DeepSeek R1,1151,algebra,unknown,0.21696162223815918,0.9556220769882202,0.118830107152462,0.2124184993097519
deepseek-r1,DeepSeek R1,1152,metric geometry - area,unknown,0.32541996240615845,0.8817023038864136,0.03184680640697479,0.061727775397002985
deepseek-r1,DeepSeek R1,1153,logic,unknown,0.2626369595527649,0.9155098795890808,0.07431507855653763,0.13834875630848129
deepseek-r1,DeepSeek R1,1157,algebra,unknown,0.11100107431411743,0.9772248268127441,0.23328077793121338,0.3783092689516262
deepseek-r1,DeepSeek R1,1158,metric geometry - area,unknown,0.22409266233444214,0.9107964038848877,0.09234664589166641,0.16907938154508081
deepseek-r1,DeepSeek R1,1163,combinatorial geometry,unknown,0.23804867267608643,0.86446213722229,0.02284575253725052,0.04467096366985865
deepseek-r1,DeepSeek R1,1164,metric geometry - length,unknown,0.26476776599884033,0.9592771530151367,0.025439947843551636,0.0496176263992618
deepseek-r1,DeepSeek R1,1168,metric geometry - area,unknown,0.2088213562965393,0.93391352891922,0.041059497743844986,0.0788802120635869
deepseek-r1,DeepSeek R1,1169,algebra,unknown,0.18082165718078613,0.9487665891647339,0.043098095804452896,0.08263479428178847
