model,model_name,image_id,category,code_language,dists,clip_sim,edge_iou,edge_f1
deepseek-r1,DeepSeek R1,1572,combinatorics,tikz,0.23597043752670288,0.8593205809593201,0.008344094268977642,0.01655009334082219
deepseek-r1,DeepSeek R1,1573,metric geometry - angle,tikz,0.2368239164352417,0.8492425680160522,0.06611800938844681,0.12403507064450563
deepseek-r1,DeepSeek R1,1575,metric geometry - length,tikz,0.30643540620803833,0.9403461217880249,0.07894202321767807,0.14633228802715925
deepseek-r1,DeepSeek R1,1576,metric geometry - area,tikz,0.4888690710067749,0.7235589623451233,0.016455573961138725,0.03237834562711659
deepseek-r1,DeepSeek R1,1577,combinatorics,tikz,0.3000187277793884,0.885676383972168,0.03773248940706253,0.07272102895730158
deepseek-r1,DeepSeek R1,1578,algebra,tikz,0.31547045707702637,0.8602708578109741,0.03334590792655945,0.0645396804436052
deepseek-r1,DeepSeek R1,158,solid geometry,tikz,0.31630492210388184,0.805060088634491,0.08159883320331573,0.15088557948507936
deepseek-r1,DeepSeek R1,1580,combinatorial geometry,tikz,0.24164849519729614,0.9422405958175659,0.05632321909070015,0.10664012319504042
deepseek-r1,DeepSeek R1,1581,metric geometry - area,tikz,0.2714790105819702,0.9246476888656616,0.0443604439496994,0.08495236791938542
deepseek-r1,DeepSeek R1,1582,logic,tikz,0.242112398147583,0.8732541799545288,0.042541541159152985,0.0816112163017126
deepseek-r1,DeepSeek R1,1583,metric geometry - area,tikz,0.23153936862945557,0.7578306794166565,0.03304747864603996,0.063980563756821
deepseek-r1,DeepSeek R1,1584,combinatorial geometry,tikz,0.21915674209594727,0.9544150829315186,0.036366429179906845,0.07018063958826533
deepseek-r1,DeepSeek R1,1585,metric geometry - area,tikz,0.32740628719329834,0.8553997278213501,0.03705901280045509,0.07146943548556732
deepseek-r1,DeepSeek R1,1586,metric geometry - length,tikz,0.2899315357208252,0.8906240463256836,0.029133951291441917,0.05661838597316025
deepseek-r1,DeepSeek R1,1587,graph theory,tikz,0.2735932469367981,0.9223693013191223,0.12319108098745346,0.2193590710593658
deepseek-r1,DeepSeek R1,1588,combinatorics,tikz,0.24368029832839966,0.9319137930870056,0.021604537963867188,0.0422953036411556
deepseek-r1,DeepSeek R1,1589,transformation geometry,tikz,0.20441043376922607,0.9339145421981812,0.11403127759695053,0.20471827096679857
deepseek-r1,DeepSeek R1,159,algebra,tikz,0.21460509300231934,0.9488198161125183,0.13696783781051636,0.2409352800399455
deepseek-r1,DeepSeek R1,1590,metric geometry - area,tikz,0.1502123475074768,0.9452577233314514,0.013235161080956459,0.026124559305269104
deepseek-r1,DeepSeek R1,1591,algebra,tikz,0.3324553370475769,0.9334942698478699,0.051539644598960876,0.098027011725328
deepseek-r1,DeepSeek R1,1592,metric geometry - angle,tikz,0.2701418399810791,0.8622479438781738,0.026318678632378578,0.05128753687792032
deepseek-r1,DeepSeek R1,1593,metric geometry - length,tikz,0.25749826431274414,0.9115577340126038,0.01730317622423172,0.03401773866158296
deepseek-r1,DeepSeek R1,1594,solid geometry,tikz,0.22269833087921143,0.9556979537010193,0.03165774792432785,0.061372578231435514
deepseek-r1,DeepSeek R1,1595,metric geometry - area,tikz,0.184609055519104,0.9715530276298523,0.10566479712724686,0.19113351048041402
deepseek-r1,DeepSeek R1,1596,metric geometry - length,tikz,0.24234092235565186,0.9645575881004333,0.05448339506983757,0.10333666125295884
deepseek-r1,DeepSeek R1,1597,logic,tikz,0.24229663610458374,0.9295337796211243,0.015178345143795013,0.029902816097431745
deepseek-r1,DeepSeek R1,1598,combinatorial geometry,tikz,0.2229212522506714,0.9091415405273438,0.031376421451568604,0.06084378471837034
deepseek-r1,DeepSeek R1,1599,combinatorial geometry,tikz,0.10482966899871826,0.9841678142547607,0.19599932432174683,0.32775825024332855
deepseek-r1,DeepSeek R1,16,arithmetic,tikz,0.3270118236541748,0.8865047097206116,0.03720971569418907,0.07174964901354207
deepseek-r1,DeepSeek R1,160,combinatorial geometry,tikz,0.24496209621429443,0.8987681269645691,0.07379744201898575,0.13745132928703846
deepseek-r1,DeepSeek R1,1600,metric geometry - angle,tikz,0.27961450815200806,0.9245418310165405,0.020985091105103493,0.04110753717954538
deepseek-r1,DeepSeek R1,1601,analytic geometry,tikz,0.19776231050491333,0.9230396151542664,0.015490533784031868,0.030508475047888534
deepseek-r1,DeepSeek R1,1602,analytic geometry,tikz,0.28438448905944824,0.9545446038246155,0.11504651606082916,0.20635285315687443
deepseek-r1,DeepSeek R1,1603,descriptive geometry,tikz,0.2628762722015381,0.8730325698852539,0.060464389622211456,0.11403379876167322
deepseek-r1,DeepSeek R1,1604,combinatorial geometry,tikz,0.31770581007003784,0.9063902497291565,0.06465458124876022,0.12145644295519253
deepseek-r1,DeepSeek R1,1605,solid geometry,tikz,0.2947990298271179,0.9095776081085205,0.036860041320323944,0.07109935605086486
deepseek-r1,DeepSeek R1,1606,combinatorics,tikz,0.297413170337677,0.9317898154258728,0.048170056194067,0.09191267533527928
deepseek-r1,DeepSeek R1,1607,solid geometry,tikz,0.234555184841156,0.9642379879951477,0.042528390884399414,0.08158701245420283
deepseek-r1,DeepSeek R1,1608,metric geometry - area,tikz,0.3610692620277405,0.8760887384414673,0.011823860928416252,0.02337138175077048
deepseek-r1,DeepSeek R1,1609,combinatorial geometry,tikz,0.24378764629364014,0.7508488297462463,0.03151354938745499,0.06110157385943135
deepseek-r1,DeepSeek R1,161,combinatorial geometry,tikz,0.31584399938583374,0.8982336521148682,0.1862400770187378,0.31400064286154994
deepseek-r1,DeepSeek R1,1610,solid geometry,tikz,0.3387729525566101,0.9128671288490295,0.07632321119308472,0.14182209461304715
deepseek-r1,DeepSeek R1,1611,metric geometry - area,tikz,0.2576364278793335,0.9264580011367798,0.03524266928434372,0.0680858163520129
deepseek-r1,DeepSeek R1,1613,metric geometry - area,tikz,0.24052542448043823,0.9257925748825073,0.027114935219287872,0.05279825023086685
deepseek-r1,DeepSeek R1,1614,metric geometry - angle,tikz,0.23485952615737915,0.9502948522567749,0.05782933533191681,0.10933585007168743
deepseek-r1,DeepSeek R1,1615,logic,tikz,0.28044742345809937,0.9508674740791321,0.0491531565785408,0.09370063226492323
deepseek-r1,DeepSeek R1,1616,metric geometry - length,tikz,0.2896727919578552,0.9118255376815796,0.07031000405550003,0.13138250309164165
deepseek-r1,DeepSeek R1,1617,metric geometry - area,tikz,0.2346104383468628,0.8793485164642334,0.09861267358064651,0.1795221794208792
deepseek-r1,DeepSeek R1,1618,descriptive geometry,tikz,0.2997781038284302,0.721817135810852,0.046836595982313156,0.08948214977195822
deepseek-r1,DeepSeek R1,1619,metric geometry - length,tikz,0.2707553505897522,0.901187002658844,0.02848934568464756,0.05540037298619749
deepseek-r1,DeepSeek R1,1620,metric geometry - area,tikz,0.18636560440063477,0.9622960090637207,0.0693308487534523,0.1296714643086041
deepseek-r1,DeepSeek R1,1621,unknown,tikz,0.43485379219055176,0.6893795132637024,0.02394026704132557,0.046761064552472566
deepseek-r1,DeepSeek R1,1622,transformation geometry,tikz,0.2084733247756958,0.9240195155143738,0.011886891908943653,0.023494507764181435
deepseek-r1,DeepSeek R1,1623,logic,tikz,0.23877274990081787,0.8290557265281677,0.06980276107788086,0.13049651613329635
deepseek-r1,DeepSeek R1,1624,logic,tikz,0.31309348344802856,0.9035301208496094,0.03410979360342026,0.06596938901162572
deepseek-r1,DeepSeek R1,1625,metric geometry - length,tikz,0.26542991399765015,0.9356510639190674,0.04363560676574707,0.08362230340644704
deepseek-r1,DeepSeek R1,1626,solid geometry,tikz,0.27394431829452515,0.9441500902175903,0.03933706507086754,0.07569645470261889
deepseek-r1,DeepSeek R1,1627,metric geometry - angle,tikz,0.2986243963241577,0.9357748627662659,0.030620884150266647,0.05942220581978802
deepseek-r1,DeepSeek R1,1628,transformation geometry,tikz,0.19670939445495605,0.917227029800415,0.08459439873695374,0.15599268808188074
deepseek-r1,DeepSeek R1,1629,metric geometry - area,tikz,0.31754040718078613,0.8797592520713806,0.06033006310462952,0.11379487094179504
deepseek-r1,DeepSeek R1,1630,combinatorics,tikz,0.22543442249298096,0.8942006826400757,0.04267258197069168,0.08185231609841664
deepseek-r1,DeepSeek R1,1631,metric geometry - length,tikz,0.24149811267852783,0.9604292511940002,0.06218808516860008,0.11709430277716965
deepseek-r1,DeepSeek R1,1632,transformation geometry,tikz,0.3329986333847046,0.8647549152374268,0.05930089205503464,0.11196231861773326
deepseek-r1,DeepSeek R1,1633,solid geometry,tikz,0.31947195529937744,0.8607540726661682,0.06797351688146591,0.12729438919376768
deepseek-r1,DeepSeek R1,1634,metric geometry - length,tikz,0.2221672534942627,0.9447860717773438,0.06477338075637817,0.1216660414002918
deepseek-r1,DeepSeek R1,1635,solid geometry,tikz,0.3174436688423157,0.9274699091911316,0.09846953302621841,0.17928496610583652
deepseek-r1,DeepSeek R1,1636,metric geometry - length,tikz,0.27833306789398193,0.9000283479690552,0.05017399042844772,0.09555367403317827
deepseek-r1,DeepSeek R1,1637,algebra,tikz,0.28806471824645996,0.8799090385437012,0.0905534029006958,0.1660687089407259
deepseek-r1,DeepSeek R1,1638,descriptive geometry,tikz,0.24440008401870728,0.9541152715682983,0.058689139783382416,0.11087133407707726
deepseek-r1,DeepSeek R1,1639,metric geometry - length,tikz,0.3528372049331665,0.8565079569816589,0.03142542764544487,0.06093591621433029
deepseek-r1,DeepSeek R1,164,algebra,tikz,0.19113850593566895,0.9061857461929321,0.04960496351122856,0.09452120632571541
deepseek-r1,DeepSeek R1,1640,metric geometry - area,tikz,0.46405231952667236,0.6052172780036926,0.05535184592008591,0.10489742359910574
deepseek-r1,DeepSeek R1,1641,arithmetic,tikz,0.2912570834159851,0.9299503564834595,0.01994228921830654,0.03910474061024926
deepseek-r1,DeepSeek R1,1642,algebra,tikz,0.26484745740890503,0.8218530416488647,0.014311637729406357,0.0282194093161438
deepseek-r1,DeepSeek R1,1643,metric geometry - area,tikz,0.35004132986068726,0.8795952200889587,0.03221048787236214,0.062410697584812755
deepseek-r1,DeepSeek R1,1644,logic,tikz,0.1894998550415039,0.9661260843276978,0.11869918555021286,0.21220930051885475
deepseek-r1,DeepSeek R1,1648,graph theory,tikz,0.23231863975524902,0.9239459037780762,0.028435131534934044,0.055297862696962685
deepseek-r1,DeepSeek R1,1649,metric geometry - area,tikz,0.2999652624130249,0.9565359354019165,0.07355716824531555,0.13703446586666906
deepseek-r1,DeepSeek R1,165,metric geometry - length,tikz,0.2635764479637146,0.9452832341194153,0.06926986575126648,0.12956480031750117
deepseek-r1,DeepSeek R1,1650,solid geometry,tikz,0.17835915088653564,0.9400087594985962,0.0741843581199646,0.13812221475648806
deepseek-r1,DeepSeek R1,1651,combinatorial geometry,tikz,0.26063913106918335,0.8699027299880981,0.05653500556945801,0.10701965498887017
deepseek-r1,DeepSeek R1,1652,metric geometry - length,tikz,0.3098844289779663,0.9378215074539185,0.01570918969810009,0.030932455833123436
deepseek-r1,DeepSeek R1,1653,metric geometry - length,tikz,0.2514050602912903,0.9221110343933105,0.1275341808795929,0.2262178551118634
deepseek-r1,DeepSeek R1,1654,algebra,tikz,0.5600722432136536,0.7479733228683472,0.012771698646247387,0.025221278491064182
deepseek-r1,DeepSeek R1,1655,metric geometry - angle,tikz,0.3112431764602661,0.923365592956543,0.0380159392952919,0.0732473144458816
deepseek-r1,DeepSeek R1,1656,logic,tikz,0.11789429187774658,0.9631471037864685,0.13590370118618011,0.23928735281156277
deepseek-r1,DeepSeek R1,1657,solid geometry,tikz,0.21399140357971191,0.9023720622062683,0.040895987302064896,0.07857843413040301
deepseek-r1,DeepSeek R1,1658,metric geometry - length,tikz,0.19743728637695312,0.9665871858596802,0.04066067934036255,0.07814396873969424
deepseek-r1,DeepSeek R1,1659,combinatorial geometry,tikz,0.37988895177841187,0.7521221041679382,0.04050545394420624,0.07785726324617677
deepseek-r1,DeepSeek R1,166,metric geometry - area,tikz,0.2145315408706665,0.907801628112793,0.03662616014480591,0.07066416399838674
deepseek-r1,DeepSeek R1,1661,algebra,tikz,0.215645432472229,0.9514676332473755,0.09205576032400131,0.1685916815185164
deepseek-r1,DeepSeek R1,1662,metric geometry - angle,tikz,0.26782137155532837,0.9343417882919312,0.10648088157176971,0.19246764282043632
deepseek-r1,DeepSeek R1,1663,graph theory,tikz,0.24546247720718384,0.9421762824058533,0.09265913814306259,0.16960300974518555
deepseek-r1,DeepSeek R1,1664,combinatorial geometry,tikz,0.18393248319625854,0.9562212228775024,0.060992274433374405,0.1149721388336271
deepseek-r1,DeepSeek R1,1665,algebra,tikz,0.34133660793304443,0.91454017162323,0.05077621713280678,0.0966451627177328
deepseek-r1,DeepSeek R1,1666,metric geometry - angle,tikz,0.23934030532836914,0.9268760681152344,0.04579881578683853,0.0875862837774032
deepseek-r1,DeepSeek R1,1667,combinatorial geometry,tikz,0.29531943798065186,0.8555883169174194,0.11982960999011993,0.21401400376163532
deepseek-r1,DeepSeek R1,1668,transformation geometry,tikz,0.2878609895706177,0.7757914066314697,0.06078158691525459,0.1145977405802718
deepseek-r1,DeepSeek R1,1669,combinatorial geometry,tikz,0.22448748350143433,0.9369049668312073,0.08963579684495926,0.1645243195415528
deepseek-r1,DeepSeek R1,167,algebra,tikz,0.2557058334350586,0.9318485260009766,0.05219513922929764,0.09921189993833454
deepseek-r1,DeepSeek R1,1670,graph theory,tikz,0.2471519112586975,0.8630836009979248,0.08190678805112839,0.15141190680503205
deepseek-r1,DeepSeek R1,1671,algebra,tikz,0.26315629482269287,0.8682730197906494,0.037358880043029785,0.07202691575091845
deepseek-r1,DeepSeek R1,1672,graph theory,tikz,0.28550398349761963,0.9458721876144409,0.06510897725820541,0.12225787082354345
deepseek-r1,DeepSeek R1,1673,metric geometry - area,tikz,0.2622353434562683,0.8646901845932007,0.12322213500738144,0.21940831946021483
deepseek-r1,DeepSeek R1,1674,metric geometry - area,tikz,0.300052285194397,0.9305291175842285,0.036851219832897186,0.07108294846983478
deepseek-r1,DeepSeek R1,1675,combinatorial geometry,tikz,0.2728862166404724,0.9169039130210876,0.2010316252708435,0.3347649144835608
deepseek-r1,DeepSeek R1,1676,algebra,tikz,0.3212233781814575,0.9380777478218079,0.11034750938415527,0.1987621155844034
deepseek-r1,DeepSeek R1,1677,metric geometry - length,tikz,0.33900243043899536,0.8383950591087341,0.08268078416585922,0.15273344338757286
deepseek-r1,DeepSeek R1,1678,metric geometry - length,tikz,0.22982686758041382,0.9454098343849182,0.06868433207273483,0.12853998650758772
deepseek-r1,DeepSeek R1,1679,metric geometry - area,tikz,0.3057655096054077,0.8905277252197266,0.021363763138651848,0.041833797641301074
deepseek-r1,DeepSeek R1,1680,topology,tikz,0.30151546001434326,0.8810023665428162,0.02731468714773655,0.05317686318551934
deepseek-r1,DeepSeek R1,1681,transformation geometry,tikz,0.24857985973358154,0.8688143491744995,0.043883632868528366,0.08407763559433012
deepseek-r1,DeepSeek R1,1682,statistics,tikz,0.1379399299621582,0.8748233318328857,0.1456674039363861,0.25429266077957724
deepseek-r1,DeepSeek R1,1683,solid geometry,tikz,0.229747474193573,0.982348620891571,0.18729059398174286,0.3154924383197521
deepseek-r1,DeepSeek R1,1686,algebra,tikz,0.3098372220993042,0.8781595230102539,0.06553368270397186,0.12300631143671732
deepseek-r1,DeepSeek R1,1687,metric geometry - area,tikz,0.2886272668838501,0.914810061454773,0.039993125945329666,0.07691036740188895
deepseek-r1,DeepSeek R1,1688,metric geometry - length,tikz,0.3440816402435303,0.8274465799331665,0.05339105427265167,0.10136986607372639
deepseek-r1,DeepSeek R1,1689,transformation geometry,tikz,0.25961577892303467,0.7308608889579773,0.08742765337228775,0.160797187927307
deepseek-r1,DeepSeek R1,169,combinatorial geometry,tikz,0.17750239372253418,0.9497525095939636,0.08698096871376038,0.16004138380037197
deepseek-r1,DeepSeek R1,1690,metric geometry - length,tikz,0.2590583562850952,0.8534971475601196,0.07668434083461761,0.14244535696281768
deepseek-r1,DeepSeek R1,1691,solid geometry,tikz,0.2989921569824219,0.7229992747306824,0.1943894922733307,0.3255043715137015
deepseek-r1,DeepSeek R1,1692,solid geometry,tikz,0.3715578317642212,0.6364997029304504,0.05793119966983795,0.10951789691379231
deepseek-r1,DeepSeek R1,1693,solid geometry,tikz,0.2632867693901062,0.9405049085617065,0.12466637790203094,0.22169486374460728
deepseek-r1,DeepSeek R1,1694,combinatorics,tikz,0.30820101499557495,0.8113313913345337,0.05490487813949585,0.1040944633969672
deepseek-r1,DeepSeek R1,1695,algebra,tikz,0.2773475646972656,0.8543393015861511,0.041540853679180145,0.07976807362427098
deepseek-r1,DeepSeek R1,1696,logic,tikz,0.3732556700706482,0.8450110554695129,0.04378947988152504,0.08390481415670017
deepseek-r1,DeepSeek R1,1697,combinatorics,tikz,0.30938470363616943,0.9163888096809387,0.04709814488887787,0.0899593737422135
deepseek-r1,DeepSeek R1,1698,metric geometry - area,tikz,0.2845694422721863,0.7702056765556335,0.08735547959804535,0.16067510850163721
deepseek-r1,DeepSeek R1,1699,algebra,tikz,0.34793829917907715,0.8879654407501221,0.07580489665269852,0.14092685342931946
deepseek-r1,DeepSeek R1,17,unknown,tikz,0.42436277866363525,0.8220335245132446,0.06918185949325562,0.12941084423271104
deepseek-r1,DeepSeek R1,170,metric geometry - angle,tikz,0.19114696979522705,0.9643715620040894,0.1457190066576004,0.2543712906943826
deepseek-r1,DeepSeek R1,1700,metric geometry - area,tikz,0.25793957710266113,0.9505751729011536,0.016400255262851715,0.0322712552527237
deepseek-r1,DeepSeek R1,1701,algebra,tikz,0.28319472074508667,0.9378730058670044,0.01814824901521206,0.03564952059039077
deepseek-r1,DeepSeek R1,1702,metric geometry - length,tikz,0.37369704246520996,0.743765652179718,0.022801609709858894,0.04458657394278217
deepseek-r1,DeepSeek R1,1703,solid geometry,tikz,0.3432025909423828,0.8482217788696289,0.04973761737346649,0.09476200250314044
deepseek-r1,DeepSeek R1,1704,graph theory,tikz,0.21167993545532227,0.9407152533531189,0.06481072306632996,0.1217319157804857
deepseek-r1,DeepSeek R1,1705,metric geometry - angle,tikz,0.3197140693664551,0.8066050410270691,0.049199849367141724,0.09378547028321382
deepseek-r1,DeepSeek R1,1706,combinatorial geometry,tikz,0.24268347024917603,0.8984100818634033,0.056734852492809296,0.10737764930346297
deepseek-r1,DeepSeek R1,1707,algebra,tikz,0.3336302638053894,0.8692855834960938,0.05895501375198364,0.11134564813416745
deepseek-r1,DeepSeek R1,1708,transformation geometry,tikz,0.2985190153121948,0.9159762263298035,0.04011943191289902,0.07714389411489052
deepseek-r1,DeepSeek R1,1709,combinatorics,tikz,0.17106151580810547,0.9192174077033997,0.12605857849121094,0.22389346473532468
deepseek-r1,DeepSeek R1,171,analytic geometry,tikz,0.20669984817504883,0.9531779289245605,0.06188157945871353,0.116550810334518
deepseek-r1,DeepSeek R1,1710,combinatorics,tikz,0.36915743350982666,0.7559154629707336,0.06811783462762833,0.12754741240979756
deepseek-r1,DeepSeek R1,1712,algebra,tikz,0.26024407148361206,0.9133647680282593,0.08582592010498047,0.15808413047724018
deepseek-r1,DeepSeek R1,1713,metric geometry - area,tikz,0.35640859603881836,0.8699477314949036,0.01830199919641018,0.03594611153456995
deepseek-r1,DeepSeek R1,1714,combinatorics,tikz,0.27692925930023193,0.9096755981445312,0.06082604452967644,0.11467675396477596
deepseek-r1,DeepSeek R1,1715,counting,tikz,0.27671265602111816,0.9054509997367859,0.17827185988426208,0.3025988561935549
deepseek-r1,DeepSeek R1,1716,algebra,tikz,0.3211498260498047,0.8892356753349304,0.021563444286584854,0.042216555178900654
deepseek-r1,DeepSeek R1,1717,solid geometry,tikz,0.29238152503967285,0.8303499817848206,0.03275817632675171,0.06343822878648808
deepseek-r1,DeepSeek R1,1718,combinatorics,tikz,0.20675384998321533,0.9146420955657959,0.07230795174837112,0.13486415409996408
deepseek-r1,DeepSeek R1,1719,algebra,tikz,0.19538450241088867,0.9199969172477722,0.1252179592847824,0.22256659155417632
deepseek-r1,DeepSeek R1,172,metric geometry - area,tikz,0.42574405670166016,0.8331529498100281,0.029411764815449715,0.05714285789584666
deepseek-r1,DeepSeek R1,1720,combinatorics,tikz,0.2597445249557495,0.8883532881736755,0.11506524682044983,0.2063829815602968
deepseek-r1,DeepSeek R1,1721,combinatorial geometry,tikz,0.29003387689590454,0.8725363612174988,0.10874009877443314,0.1961507466409432
deepseek-r1,DeepSeek R1,1722,algebra,tikz,0.21727228164672852,0.9203224182128906,0.10521836578845978,0.19040285988589029
deepseek-r1,DeepSeek R1,1723,metric geometry - area,tikz,0.26568329334259033,0.9181469082832336,0.04588620364665985,0.08774607325797588
deepseek-r1,DeepSeek R1,1724,metric geometry - length,tikz,0.20714443922042847,0.9296828508377075,0.01861397549510002,0.03654765286432598
deepseek-r1,DeepSeek R1,1725,algebra,tikz,0.1797703504562378,0.8942890167236328,0.07559778541326523,0.14056887421074316
deepseek-r1,DeepSeek R1,1726,descriptive geometry,tikz,0.23523414134979248,0.8872212767601013,0.031108858063817024,0.06034059068052705
deepseek-r1,DeepSeek R1,1727,solid geometry,tikz,0.29838430881500244,0.7168906331062317,0.09994710981845856,0.18173075143847475
deepseek-r1,DeepSeek R1,1728,solid geometry,tikz,0.2724171280860901,0.8965033888816833,0.10074197500944138,0.18304376201505018
deepseek-r1,DeepSeek R1,1729,transformation geometry,tikz,0.22551071643829346,0.9491182565689087,0.1016431450843811,0.18453006721603313
deepseek-r1,DeepSeek R1,173,metric geometry - length,tikz,0.23693156242370605,0.9623315334320068,0.08896620571613312,0.16339570903641268
deepseek-r1,DeepSeek R1,1730,metric geometry - length,tikz,0.6373818516731262,0.7569665908813477,0.0,0.0
deepseek-r1,DeepSeek R1,1731,metric geometry - area,tikz,0.23467141389846802,0.8972533941268921,0.037736404687166214,0.07272830052325108
deepseek-r1,DeepSeek R1,1732,metric geometry - length,tikz,0.23678195476531982,0.9520979523658752,0.21440061926841736,0.35309700500769076
deepseek-r1,DeepSeek R1,1733,graph theory,tikz,0.340096116065979,0.8496373295783997,0.0756157785654068,0.14059998637238957
deepseek-r1,DeepSeek R1,1734,metric geometry - area,tikz,0.3183528184890747,0.8873257637023926,0.017200892791152,0.033820048359850446
deepseek-r1,DeepSeek R1,1735,metric geometry - area,tikz,0.21414554119110107,0.9205837249755859,0.08093554526567459,0.1497509282221792
deepseek-r1,DeepSeek R1,1736,algebra,tikz,0.24572181701660156,0.8701211214065552,0.031753480434417725,0.061552455822297715
deepseek-r1,DeepSeek R1,1737,combinatorics,tikz,0.259815514087677,0.884075939655304,0.05415162444114685,0.10273972529249634
deepseek-r1,DeepSeek R1,1738,combinatorics,tikz,0.35698455572128296,0.8622801899909973,0.11084239184856415,0.1995645663073618
deepseek-r1,DeepSeek R1,1739,solid geometry,tikz,0.2576698064804077,0.9379714727401733,0.08042901009321213,0.1488834773901784
deepseek-r1,DeepSeek R1,174,metric geometry - area,tikz,0.33149123191833496,0.8104568123817444,0.027132298797369003,0.052831167353724784
deepseek-r1,DeepSeek R1,1740,transformation geometry,tikz,0.25506335496902466,0.8388097882270813,0.10418710857629776,0.18871277210191323
deepseek-r1,DeepSeek R1,1741,metric geometry - angle,tikz,0.2696336507797241,0.9062561988830566,0.03218116983771324,0.06235565857395708
deepseek-r1,DeepSeek R1,1742,metric geometry - area,tikz,0.2514631748199463,0.7913554906845093,0.04196486622095108,0.08054948247868128
deepseek-r1,DeepSeek R1,1743,metric geometry - length,tikz,0.2630581855773926,0.8526033759117126,0.06345733255147934,0.1193415622653801
deepseek-r1,DeepSeek R1,1744,combinatorial geometry,tikz,0.23954546451568604,0.9464846849441528,0.055426839739084244,0.10503208665243086
deepseek-r1,DeepSeek R1,1745,metric geometry - length,tikz,0.32026076316833496,0.8677123188972473,0.04000294208526611,0.07692851522282193
deepseek-r1,DeepSeek R1,1746,metric geometry - area,tikz,0.3106136918067932,0.8918695449829102,0.07561442255973816,0.1405976390508141
deepseek-r1,DeepSeek R1,1747,logic,tikz,0.32478439807891846,0.8871210813522339,0.06585998833179474,0.1235809365120143
deepseek-r1,DeepSeek R1,1748,combinatorial geometry,tikz,0.19547855854034424,0.937355637550354,0.03612683713436127,0.06973438882583424
deepseek-r1,DeepSeek R1,1749,combinatorial geometry,tikz,0.252779483795166,0.8268539309501648,0.04167737811803818,0.08001974262202866
deepseek-r1,DeepSeek R1,175,analytic geometry,tikz,0.23597568273544312,0.9431238174438477,0.03935329616069794,0.07572650639815558
deepseek-r1,DeepSeek R1,1750,combinatorial geometry,tikz,0.1798325777053833,0.8516978025436401,0.05177713558077812,0.09845647971100126
deepseek-r1,DeepSeek R1,1751,metric geometry - angle,tikz,0.2129528522491455,0.9531890749931335,0.13383632898330688,0.23607698353314965
deepseek-r1,DeepSeek R1,1752,combinatorics,tikz,0.19373130798339844,0.9217570424079895,0.009790468961000443,0.01939109023793498
deepseek-r1,DeepSeek R1,1753,combinatorics,tikz,0.3088393211364746,0.8631817102432251,0.023979246616363525,0.04683541561348221
deepseek-r1,DeepSeek R1,1754,logic,tikz,0.31521958112716675,0.8510367274284363,0.09824182093143463,0.1789074519712388
deepseek-r1,DeepSeek R1,1755,solid geometry,tikz,0.4146769642829895,0.8327706456184387,0.032553739845752716,0.06305480733898776
deepseek-r1,DeepSeek R1,1756,metric geometry - length,tikz,0.22535771131515503,0.9137417078018188,0.05460391193628311,0.1035534028849093
deepseek-r1,DeepSeek R1,1757,metric geometry - area,tikz,0.20250385999679565,0.9113232493400574,0.0346895195543766,0.0670530005074388
deepseek-r1,DeepSeek R1,1758,metric geometry - area,tikz,0.344097375869751,0.7675813436508179,0.059251703321933746,0.11187464239350056
deepseek-r1,DeepSeek R1,1759,metric geometry - length,tikz,0.2853648066520691,0.8760623335838318,0.08264684677124023,0.15267554077131282
deepseek-r1,DeepSeek R1,176,combinatorics,tikz,0.2828614115715027,0.9388601183891296,0.05800793692469597,0.10965501015921489
deepseek-r1,DeepSeek R1,1760,algebra,tikz,0.3568844199180603,0.7928524613380432,0.02334812842309475,0.04563086182340108
deepseek-r1,DeepSeek R1,1761,combinatorial geometry,tikz,0.28770411014556885,0.8884776830673218,0.06696576625108719,0.1255256112881783
deepseek-r1,DeepSeek R1,1762,metric geometry - area,tikz,0.21985632181167603,0.900538980960846,0.059948064386844635,0.11311510058344744
deepseek-r1,DeepSeek R1,1763,metric geometry - area,tikz,0.29577159881591797,0.8875491619110107,0.03617805615067482,0.06982980307322981
deepseek-r1,DeepSeek R1,1764,logic,tikz,0.3098815083503723,0.9226747155189514,0.05639996379613876,0.1067776706712273
deepseek-r1,DeepSeek R1,1765,metric geometry - length,tikz,0.2709317207336426,0.9283769130706787,0.05417436733841896,0.10278066107229833
deepseek-r1,DeepSeek R1,1766,metric geometry - angle,tikz,0.2330775260925293,0.9006180167198181,0.03578078746795654,0.06908949885777473
deepseek-r1,DeepSeek R1,1767,algebra,tikz,0.24884307384490967,0.8198474645614624,0.059147290885448456,0.11168850857720324
deepseek-r1,DeepSeek R1,1768,metric geometry - area,tikz,0.2702335715293884,0.7439424991607666,0.04934978857636452,0.09405784431381757
deepseek-r1,DeepSeek R1,1769,algebra,tikz,0.21955478191375732,0.9428527355194092,0.060255035758018494,0.11366139707512743
deepseek-r1,DeepSeek R1,177,metric geometry - length,tikz,0.25736701488494873,0.9015340805053711,0.04229872673749924,0.08116430738993362
deepseek-r1,DeepSeek R1,1770,algebra,tikz,0.30441951751708984,0.7515609264373779,0.021585002541542053,0.042257871573665486
deepseek-r1,DeepSeek R1,1771,graph theory,tikz,0.183127760887146,0.9419395327568054,0.06740809231996536,0.12630238622732864
deepseek-r1,DeepSeek R1,1772,arithmetic,tikz,0.32383406162261963,0.7355881333351135,0.03737121447920799,0.07204983776469397
